region,arm,protocol,low_conf_frac,n_matched,TUR_mean,TUR_median,TUR_aggregate,CE_mean,CE_median,OPR,UPR,RSD_mean,RSD_median,FCE_mean,FCE_median,TUR_actual_observed,collision_rate_many_to_one
Newcastle_and_Lake_Macquarie,GNN-456,multi,0.0,25,86.44682315199252,73.97020993939853,61.39072104404597,97.5553851680285,56.71073146414894,0.32,0.32,58.846525485361965,44.228382826724285,72.40891470916398,58.233296142460965,54.64674456475159,
Newcastle_and_Lake_Macquarie,GNN-456,1to1,0.16,21,98.48066332728082,82.1376144186258,68.78728023167378,99.00417817161772,48.81824498948417,0.2857142857142857,0.3333333333333333,64.5734155791364,49.126558827069644,88.67028359273998,58.233296142460965,61.81011142041382,0.24
Sydney_City_and_Inner_South,Uni,multi,0.0,17,63.53985065885081,68.62969879017174,59.53439548840065,99.5757719939516,45.70951317408477,0.35294117647058826,0.058823529411764705,50.16636361561415,29.1332467541712,99.74806323234718,59.88161555594754,100.0,
Sydney_City_and_Inner_South,Uni,1to1,0.0,17,69.10800977480895,69.61343764158813,66.66666666666742,86.58126475873154,43.650426394484604,0.35294117647058826,0.17647058823529413,47.28812734119184,36.26096334245179,84.81004420408985,55.551635442907696,100.0,0.29411764705882354
Sydney_City_and_Inner_South,LU,multi,0.0,17,61.43247611259776,61.95560891634202,56.16640111617862,117.4857966111282,61.405886810068964,0.4117647058823529,0.11764705882352941,62.12049723861475,34.43260412685078,126.11584347704053,69.80794884010268,100.0,
Sydney_City_and_Inner_South,LU,1to1,0.0,17,70.88193374245286,60.44511955426288,66.66666666666579,93.33617170645014,65.43932866280107,0.35294117647058826,0.23529411764705882,52.33834531875923,36.42619975087474,92.42790181718641,65.1525443950169,100.0,0.23529411764705882
Sydney_City_and_Inner_South,LU-soft,multi,0.0,17,61.78358321300434,68.07852632000447,56.18730291266251,117.40673964953358,46.88919605860445,0.4117647058823529,0.17647058823529413,65.81257498688083,36.83903205589419,126.75033281398576,80.9266569997035,100.0,
Sydney_City_and_Inner_South,LU-soft,1to1,0.058823529411764705,16,74.29475954173787,68.21252962692554,67.82740731033108,95.78536818832139,51.00680824022923,0.25,0.25,54.321982872235374,30.062267593550562,102.01572535413796,60.50642625562436,100.0,0.23529411764705882
Sydney_City_and_Inner_South,GNN-42,multi,0.0,17,251.24414407791724,206.42090630772202,47.25878994772869,347.6041055701684,77.50286569271884,0.29411764705882354,0.5882352941176471,237.8849438753865,76.10315579586114,355.02691548356916,93.79623466480228,100.0,
Sydney_City_and_Inner_South,GNN-42,1to1,0.29411764705882354,12,230.9200331374019,103.8295910755511,49.99870614984479,282.825244067773,76.41363836907645,0.25,0.5,193.74977330226884,80.09874664319125,266.7558925639668,81.72388029020601,100.0,0.5294117647058824
Sydney_City_and_Inner_South,GNN-123,multi,0.0,17,261.59027366820135,198.55776561059142,42.201477221769196,350.7045175704929,62.55539919540247,0.29411764705882354,0.6470588235294118,243.60693328228936,74.59937313379432,356.76533664732926,95.64983303631372,100.0,
Sydney_City_and_Inner_South,GNN-123,1to1,0.29411764705882354,12,314.59612391627655,117.5036171401717,53.11821545617874,285.93210036391923,74.70409687004775,0.25,0.5,193.06140642336004,78.60354817068983,270.9764079714323,92.59764642558582,100.0,0.5882352941176471
Sydney_City_and_Inner_South,GNN-456,multi,0.0,17,193.55344635459394,191.89500182718544,43.093886259690436,345.12185297385696,62.32143805698347,0.29411764705882354,0.6470588235294118,239.88515688453214,74.231459281553,351.4634588779401,89.01504287057374,100.0,
Sydney_City_and_Inner_South,GNN-456,1to1,0.29411764705882354,12,230.02933936207162,127.35829684058635,53.473717006221264,295.3264753041462,67.59465029143917,0.25,0.5,201.36148625297608,77.47277800746903,290.8049742464378,75.6682404637786,100.0,0.5882352941176471
Sydney_Eastern_Suburbs,Uni,multi,0.0,8,68.93689567174815,63.319548314207566,66.85857642991441,56.214778152696994,57.97730452856112,0.125,0.125,20.911870911486872,18.234464711000665,67.39182996432085,60.49035098241679,74.43044997302647,
Sydney_Eastern_Suburbs,Uni,1to1,0.0,8,68.10715052834895,62.64548383539909,66.66666666666839,54.915499038996764,59.6360134082926,0.0,0.125,18.000638306898345,20.78130908163844,61.21203681347786,56.26495548039221,74.43044997302647,0.25
Sydney_Eastern_Suburbs,LU,multi,0.0,8,68.35705186508763,64.2176338028479,66.85857642991418,54.70175909801082,55.98367103018807,0.125,0.0,19.375411788216002,23.61218546054453,63.27559562978219,54.680645527449656,74.43044997302647,
Sydney_Eastern_Suburbs,LU,1to1,0.0,8,67.75818113523611,68.18265987544494,66.66666666666816,54.25295454948219,46.72044145712834,0.0,0.0,17.85712150142556,22.12092922540274,61.522563736768326,50.30577847221826,74.43044997302647,0.25
Sydney_Eastern_Suburbs,LU-soft,multi,0.0,8,65.52149272086871,58.18071964243332,62.85464374069305,66.29546645328122,72.3050786484609,0.25,0.125,27.50272338823796,32.1385842426531,75.20921378855965,68.19158869758989,74.43044997302647,
Sydney_Eastern_Suburbs,LU-soft,1to1,0.0,8,68.29869144947781,68.92698363288194,66.66666666666733,54.369965482156005,45.12495526065427,0.0,0.125,19.22916524844804,22.74993221374308,61.592118245107365,48.96384389806385,74.43044997302647,0.25
Sydney_Eastern_Suburbs,GNN-42,multi,0.0,8,79.24156360341719,78.8054599892485,66.85857642991422,66.85323034467538,41.40447621864574,0.25,0.125,41.7924234356121,30.781138195809323,86.11433285900853,65.08734349440286,74.43044997302647,
Sydney_Eastern_Suburbs,GNN-42,1to1,0.0,8,75.74641387459775,71.04520996813389,66.6666666666682,54.739942340585046,41.506509243454154,0.25,0.125,29.23744589243251,29.220719628569935,48.748318847496336,56.30733200279738,74.43044997302647,0.25
Sydney_Eastern_Suburbs,GNN-123,multi,0.0,8,64.99715893949566,65.04061817633746,62.04893771490737,64.21155499014087,55.711485072134145,0.125,0.0,24.033093082205397,18.65932817735235,76.12509941513713,73.48140224617873,100.0,
Sydney_Eastern_Suburbs,GNN-123,1to1,0.0,8,69.0363509285345,65.04061817633746,66.66666666666355,53.159247614219225,55.711485072134145,0.125,0.0,21.840863776619955,20.67377448652934,61.28912412917636,68.43169232795701,74.43044997302647,0.375
Sydney_Eastern_Suburbs,GNN-456,multi,0.0,8,66.71085951477228,67.2951422335496,62.04893771491007,63.49311275039049,48.846909854734534,0.125,0.0,25.0572661167551,16.43109804882079,73.08705335611316,59.59248916528172,100.0,
Sydney_Eastern_Suburbs,GNN-456,1to1,0.0,8,70.85220678587453,63.99383276992861,66.66666666666646,54.28050431766661,56.27684161938123,0.125,0.125,20.091590899948418,17.80917604300802,52.645841404777485,59.28994582189441,74.43044997302647,0.375
Sydney_Inner_South_West,Uni,multi,0.0,16,66.93465715054707,66.3555036705728,67.01796878821436,76.50067142351563,50.8023789092739,0.3125,0.1875,38.66742091933756,32.38738565800452,66.22990647072326,55.12863692831892,100.0,
Sydney_Inner_South_West,Uni,1to1,0.0,16,66.9972445566795,67.56687818334129,66.66666666666713,72.77391894623216,48.00925008182823,0.25,0.1875,33.963160044176526,28.016763602371476,71.37726676097796,66.39171936414004,100.0,0.1875
Sydney_Inner_South_West,LU,multi,0.0,16,68.41983594661212,65.89741046325072,68.94124558673195,66.0871672974335,51.751892674602615,0.25,0.0625,32.73417985439405,24.69668751448186,62.38451146991963,59.96138414977723,100.0,
Sydney_Inner_South_West,LU,1to1,0.0,16,66.1341167801819,65.89741046325072,66.66666666666548,67.65433747133713,51.751892674602615,0.25,0.0,28.727615358106732,23.793121557097678,61.74714514344383,53.304267092253774,100.0,0.1875
Sydney_Inner_South_West,LU-soft,multi,0.0,16,68.29958179743639,73.08319686753075,68.2979016515879,67.44251975852767,36.854254510083734,0.25,0.0,34.04825570932017,19.53890254371239,63.40938052241313,45.69840009575723,100.0,
Sydney_Inner_South_West,LU-soft,1to1,0.0,16,66.4979317139166,70.64665117203012,66.66666666666585,70.63584505002277,41.610906855794404,0.25,0.0,33.01912037800381,18.946807743260827,64.47112814967718,45.69840009575723,100.0,0.25
Sydney_Inner_South_West,GNN-42,multi,0.0,16,90.3789812789598,93.11136125337401,69.1382788023126,71.40231386144958,26.89546982885522,0.1875,0.4375,53.51720483126799,41.31914461781859,65.64089663506832,31.931007179059073,100.0,
Sydney_Inner_South_West,GNN-42,1to1,0.0,16,87.05034399271716,93.11136125337401,66.66666666666603,70.64664817370335,26.302111553088906,0.25,0.4375,52.663710514902355,44.94179831468972,66.46131534507677,41.594787449986526,100.0,0.25
Sydney_Inner_South_West,GNN-123,multi,0.0,16,74.74693168946624,74.13378879546985,68.94173629048028,70.31945044394999,34.97443684848356,0.375,0.3125,41.932293705889435,40.77466675934801,54.876639893971316,34.37229487796799,100.0,
Sydney_Inner_South_West,GNN-123,1to1,0.0,16,72.30653351596452,70.31358518336354,66.6666666666658,74.49109044994083,42.332876170991355,0.375,0.25,39.31543747517267,40.77466675934801,68.61743242950956,51.645487635550495,100.0,0.25
Sydney_Inner_South_West,GNN-456,multi,0.0,16,84.22561496218394,83.30938847225269,73.69753261104789,62.186398016837614,24.013716391034052,0.25,0.375,44.72256568062866,42.65788389052281,53.94507670660772,33.62369061713607,100.0,
