country,region,arm,radius_km,dc_mw,eta,e_budget_mva,eps_max_mva,budget_realised,L_E,L_E_bound,L_S,L_S_bound,slack_E,slack_S,valid_E,valid_S
au,Newcastle_and_Lake_Macquarie,LU-soft,20.0,100.0,0.9,239.62313557484288,156.5798224241433,True,1.3795409015692495,16.441023802646708,0.0,136.80689823157684,15.061482901077458,136.80689823157684,True,True
au,Newcastle_and_Lake_Macquarie,LU-soft,20.0,300.0,0.9,239.62313557484288,156.5798224241433,True,4.232285418349632,81.27643006335131,0.0,199.1278248316293,77.04414464500168,199.1278248316293,True,True
au,Newcastle_and_Lake_Macquarie,LU-soft,20.0,500.0,0.9,239.62313557484288,156.5798224241433,True,24.23222351394053,144.4576740231996,0.0,204.7672368906488,120.22545050925906,204.7672368906488,True,True
au,Newcastle_and_Lake_Macquarie,LU-soft,20.0,100.0,1.0,321.8115167212394,156.5798224241433,True,1.3795409015692495,41.36644692809024,0.0,218.9952793779734,39.98690602652099,218.9952793779734,True,True
au,Newcastle_and_Lake_Macquarie,LU-soft,20.0,300.0,1.0,321.8115167212394,156.5798224241433,True,4.232285418349632,126.78837717491857,0.0,281.31620597802583,122.55609175656893,281.31620597802583,True,True
au,Newcastle_and_Lake_Macquarie,LU-soft,20.0,500.0,1.0,321.8115167212394,156.5798224241433,True,24.23222351394053,209.6509986995481,0.0,286.9556180370455,185.41877518560756,286.9556180370455,True,True
au,Newcastle_and_Lake_Macquarie,Ref,20.0,100.0,0.5,0.6772095759053648,75.89257015355577,False,0.37081638151142876,0.017946053761492522,0.0,0.0,-0.35287032774993626,0.0,False,True
au,Newcastle_and_Lake_Macquarie,Ref,20.0,300.0,0.5,0.6772095759053648,75.89257015355577,False,0.7716590756204962,0.056546999588099195,0.0,0.0,-0.715112076032397,0.0,False,True
au,Newcastle_and_Lake_Macquarie,Ref,20.0,500.0,0.5,0.6772095759053648,75.89257015355577,False,6.651050612378551,0.33013966825388136,0.8462499999999977,0.0,-6.32091094412467,-0.8462499999999977,False,False
au,Newcastle_and_Lake_Macquarie,Ref,20.0,100.0,0.8,77.33110288001242,75.89257015355577,True,0.37081638151142876,2.049274226320329,0.0,0.0,1.6784578448089005,0.0,True,True
au,Newcastle_and_Lake_Macquarie,Ref,20.0,300.0,0.8,77.33110288001242,75.89257015355577,True,0.7716590756204962,9.929757581577054,0.0,0.0,9.158098505956557,0.0,True,True
au,Newcastle_and_Lake_Macquarie,Ref,20.0,500.0,0.8,77.33110288001242,75.89257015355577,True,6.651050612378551,39.391179058207676,0.8462499999999977,13.591514787009078,32.74012844582913,12.74526478700908,True,True
au,Newcastle_and_Lake_Macquarie,Ref,20.0,100.0,0.9,105.5070848233261,75.89257015355577,True,0.37081638151142876,2.7959377478181415,0.0,0.0,2.425121366306713,0.0,True,True
au,Newcastle_and_Lake_Macquarie,Ref,20.0,300.0,0.9,105.5070848233261,75.89257015355577,True,0.7716590756204962,18.092112254205528,0.0,8.900900717251991,17.320453178585034,8.900900717251991,True,True
au,Newcastle_and_Lake_Macquarie,Ref,20.0,500.0,0.9,105.5070848233261,75.89257015355577,True,6.651050612378551,56.544552487568744,0.8462499999999977,38.100936715289514,49.893501875190196,37.254686715289516,True,True
au,Newcastle_and_Lake_Macquarie,Ref,20.0,100.0,1.0,117.4955971650352,75.89257015355577,True,0.37081638151142876,3.1136333248734336,0.0,0.0,2.742816943362005,0.0,True,True
au,Newcastle_and_Lake_Macquarie,Ref,20.0,300.0,1.0,117.4955971650352,75.89257015355577,True,0.7716590756204962,21.84565911452279,0.0,17.261485255423665,21.07400003890229,17.261485255423665,True,True
au,Newcastle_and_Lake_Macquarie,Ref,20.0,500.0,1.0,117.4955971650352,75.89257015355577,True,6.651050612378551,64.13736508363776,0.8462499999999977,50.089449056998625,57.486314471259206,49.24319905699863,True,True
au,Newcastle_and_Lake_Macquarie,GNN-oof-42,20.0,100.0,0.5,0.04727238603308311,148.21419601939334,False,1.4964023727849745,0.0012527182298770327,0.0,0.0,-1.4951496545550975,0.0,False,True
au,Newcastle_and_Lake_Macquarie,GNN-oof-42,20.0,300.0,0.5,0.04727238603308311,148.21419601939334,False,4.471822673979427,0.003710882303598794,0.0,0.0,-4.468111791675828,0.0,False,True
au,Newcastle_and_Lake_Macquarie,GNN-oof-42,20.0,500.0,0.5,0.04727238603308311,148.21419601939334,False,24.15142116474415,0.02243074717270946,0.0,0.0,-24.12899041757144,0.0,False,True
au,Newcastle_and_Lake_Macquarie,GNN-oof-42,20.0,100.0,0.8,182.1041509254331,148.21419601939334,True,1.4964023727849745,9.101122602784583,0.0,87.25458478142704,7.604720229999609,87.25458478142704,True,True
au,Newcastle_and_Lake_Macquarie,GNN-oof-42,20.0,300.0,0.8,182.1041509254331,148.21419601939334,True,4.471822673979427,53.113105443124,0.0,139.83348711710283,48.641282769144574,139.83348711710283,True,True
au,Newcastle_and_Lake_Macquarie,GNN-oof-42,20.0,500.0,0.8,182.1041509254331,148.21419601939334,True,24.15142116474415,104.52160612600044,0.0,139.58346809210192,80.37018496125629,139.58346809210192,True,True
au,Newcastle_and_Lake_Macquarie,GNN-oof-42,20.0,100.0,0.9,214.39781124163835,148.21419601939334,True,1.4964023727849745,11.684932633444323,0.0,117.93356208182199,10.188530260659348,117.93356208182199,True,True
au,Newcastle_and_Lake_Macquarie,GNN-oof-42,20.0,300.0,0.9,214.39781124163835,148.21419601939334,True,4.471822673979427,68.16801577788523,0.0,172.12714743330807,63.696193103905806,172.12714743330807,True,True
au,Newcastle_and_Lake_Macquarie,GNN-oof-42,20.0,500.0,0.9,214.39781124163835,148.21419601939334,True,24.15142116474415,126.91561559713689,0.0,171.8771284083072,102.76419443239274,171.8771284083072,True,True
au,Newcastle_and_Lake_Macquarie,GNN-oof-42,20.0,100.0,1.0,280.4433784182858,148.21419601939334,True,1.4964023727849745,26.252172061855262,0.0,182.91132429766338,24.755769689070288,182.91132429766338,True,True
au,Newcastle_and_Lake_Macquarie,GNN-oof-42,20.0,300.0,1.0,280.4433784182858,148.21419601939334,True,4.471822673979427,103.59602383680182,0.0,238.17271460995556,99.12420116282239,238.17271460995556,True,True
au,Newcastle_and_Lake_Macquarie,GNN-oof-42,20.0,500.0,1.0,280.4433784182858,148.21419601939334,True,24.15142116474415,174.9648190400441,0.0,237.9226955849546,150.81339787529993,237.9226955849546,True,True
au,Newcastle_and_Lake_Macquarie,GNN-oof-123,20.0,100.0,0.5,0.35106480585289823,142.44389462060104,False,1.4005984427449332,0.00930321735510185,0.0,0.0,-1.3912952253898314,0.0,False,True
au,Newcastle_and_Lake_Macquarie,GNN-oof-123,20.0,300.0,0.5,0.35106480585289823,142.44389462060104,False,4.196346096295565,0.027558587259453815,0.0,0.0,-4.168787509036112,0.0,False,True
au,Newcastle_and_Lake_Macquarie,GNN-oof-123,20.0,500.0,0.5,0.35106480585289823,142.44389462060104,False,23.379090851059207,0.16627904988063374,0.0,0.0,-23.212811801178574,0.0,False,True
au,Newcastle_and_Lake_Macquarie,GNN-oof-123,20.0,100.0,0.8,176.5171372837173,142.44389462060104,True,1.4005984427449332,8.49697464688352,0.0,77.60624849802457,7.096376204138588,77.60624849802457,True,True
au,Newcastle_and_Lake_Macquarie,GNN-oof-123,20.0,300.0,0.8,176.5171372837173,142.44389462060104,True,4.196346096295565,50.83191492579792,0.0,134.2800554691486,46.635568829502354,134.2800554691486,True,True
au,Newcastle_and_Lake_Macquarie,GNN-oof-123,20.0,500.0,0.8,176.5171372837173,142.44389462060104,True,23.379090851059207,101.62280011021119,0.0,142.03274052214522,78.24370925915198,142.03274052214522,True,True
au,Newcastle_and_Lake_Macquarie,GNN-oof-123,20.0,100.0,0.9,204.94051246482462,142.44389462060104,True,1.4005984427449332,10.706237437560793,0.0,104.60845492007653,9.30563899481586,104.60845492007653,True,True
au,Newcastle_and_Lake_Macquarie,GNN-oof-123,20.0,300.0,0.9,204.94051246482462,142.44389462060104,True,4.196346096295565,63.40488117278161,0.0,162.70343065025594,59.208535076486044,162.70343065025594,True,True
au,Newcastle_and_Lake_Macquarie,GNN-oof-123,20.0,500.0,0.9,204.94051246482462,142.44389462060104,True,23.379090851059207,121.22854306513459,0.0,170.45611570325258,97.84945221407538,170.45611570325258,True,True
au,Newcastle_and_Lake_Macquarie,GNN-oof-123,20.0,100.0,1.0,226.4180261424079,142.44389462060104,True,1.4005984427449332,12.89406650273212,0.0,125.0120929137807,11.493468059987187,125.0120929137807,True,True
au,Newcastle_and_Lake_Macquarie,GNN-oof-123,20.0,300.0,1.0,226.4180261424079,142.44389462060104,True,4.196346096295565,74.42866246049516,0.0,184.1809443278392,70.23231636419959,184.1809443278392,True,True
au,Newcastle_and_Lake_Macquarie,GNN-oof-123,20.0,500.0,1.0,226.4180261424079,142.44389462060104,True,23.379090851059207,136.32743804460404,0.0,191.93362938083584,112.94834719354483,191.93362938083584,True,True
au,Newcastle_and_Lake_Macquarie,GNN-oof-456,20.0,100.0,0.5,0.12542192852396583,143.5629237600911,False,1.3808386095705547,0.003323681105885015,0.0,0.0,-1.3775149284646697,0.0,False,True
au,Newcastle_and_Lake_Macquarie,GNN-oof-456,20.0,300.0,0.5,0.12542192852396583,143.5629237600911,False,4.207962462178382,0.0099083323533944,0.0,0.0,-4.198054129824987,0.0,False,True
au,Newcastle_and_Lake_Macquarie,GNN-oof-456,20.0,500.0,0.5,0.12542192852396583,143.5629237600911,False,23.772435865641658,0.058583135123374916,0.0,0.0,-23.713852730518283,0.0,False,True
au,Newcastle_and_Lake_Macquarie,GNN-oof-456,20.0,100.0,0.8,206.63927007992888,143.5629237600911,True,1.3808386095705547,10.880839966876916,0.0,107.81282223048849,9.500001357306362,107.81282223048849,True,True
au,Newcastle_and_Lake_Macquarie,GNN-oof-456,20.0,300.0,0.8,206.63927007992888,143.5629237600911,True,4.207962462178382,64.18692603835645,0.0,165.37460624487895,59.97896357617807,165.37460624487895,True,True
au,Newcastle_and_Lake_Macquarie,GNN-oof-456,20.0,500.0,0.8,206.63927007992888,143.5629237600911,True,23.772435865641658,121.81762527278576,0.0,171.50169500918744,98.04518940714411,171.50169500918744,True,True
au,Newcastle_and_Lake_Macquarie,GNN-oof-456,20.0,100.0,0.9,216.34287317519147,143.5629237600911,True,1.3808386095705547,11.767365173254255,0.0,117.03124517098797,10.3865265636837,117.03124517098797,True,True
au,Newcastle_and_Lake_Macquarie,GNN-oof-456,20.0,300.0,0.9,216.34287317519147,143.5629237600911,True,4.207962462178382,69.08654927347987,0.0,175.0782093401416,64.87858681130149,175.0782093401416,True,True
au,Newcastle_and_Lake_Macquarie,GNN-oof-456,20.0,500.0,0.9,216.34287317519147,143.5629237600911,True,23.772435865641658,128.64091902396896,0.0,181.20529810445004,104.86848315832731,181.20529810445004,True,True
au,Newcastle_and_Lake_Macquarie,GNN-oof-456,20.0,100.0,1.0,305.64686011055073,143.5629237600911,True,1.3808386095705547,34.60859008871101,0.0,205.29359637036274,33.22775147914046,205.29359637036274,True,True
au,Newcastle_and_Lake_Macquarie,GNN-oof-456,20.0,300.0,1.0,305.64686011055073,143.5629237600911,True,4.207962462178382,117.59543946542026,0.0,264.3821962755008,113.38747700324187,264.3821962755008,True,True
au,Newcastle_and_Lake_Macquarie,GNN-oof-456,20.0,500.0,1.0,305.64686011055073,143.5629237600911,True,23.772435865641658,198.30187518942046,0.0,270.5092850398093,174.5294393237788,270.5092850398093,True,True
au,Sydney_City_and_Inner_South,Uni,10.0,100.0,0.5,224.8437596765125,217.34076953761684,True,0.0,0.0,0.0,0.0,0.0,0.0,True,True
au,Sydney_City_and_Inner_South,Uni,10.0,300.0,0.5,224.8437596765125,217.34076953761684,True,0.0,0.27717431078506205,0.0,0.0,0.27717431078506205,0.0,True,True
au,Sydney_City_and_Inner_South,Uni,10.0,500.0,0.5,224.8437596765125,217.34076953761684,True,0.0666840506295132,6.535128229422683,0.0,133.98282960276754,6.4684441787931695,133.98282960276754,True,True
au,Sydney_City_and_Inner_South,Uni,10.0,100.0,0.8,360.67234682582404,217.34076953761684,True,0.0,0.0,0.0,0.0,0.0,0.0,True,True
au,Sydney_City_and_Inner_South,Uni,10.0,300.0,0.8,360.67234682582404,217.34076953761684,True,0.0,4.120266497545699,0.0,69.81141675207913,4.120266497545699,69.81141675207913,True,True
au,Sydney_City_and_Inner_South,Uni,10.0,500.0,0.8,360.67234682582404,217.34076953761684,True,0.0666840506295132,12.273382010084827,0.0,269.81141675207914,12.206697959455314,269.81141675207914,True,True
au,Sydney_City_and_Inner_South,Uni,10.0,100.0,0.9,386.98440628553055,217.34076953761684,True,0.0,0.014981150229008677,0.0,0.0,0.014981150229008677,0.0,True,True
au,Sydney_City_and_Inner_South,Uni,10.0,300.0,0.9,386.98440628553055,217.34076953761684,True,0.0,5.120124757014548,0.0,96.12347621178557,5.120124757014548,96.12347621178557,True,True
au,Sydney_City_and_Inner_South,Uni,10.0,500.0,0.9,386.98440628553055,217.34076953761684,True,0.0666840506295132,13.916304551164279,0.0,296.12347621178566,13.849620500534765,296.12347621178566,True,True
au,Sydney_City_and_Inner_South,Uni,10.0,100.0,1.0,401.23945077315005,217.34076953761684,True,0.0,0.0735010298818387,0.0,0.0,0.0735010298818387,0.0,True,True
au,Sydney_City_and_Inner_South,Uni,10.0,300.0,1.0,401.23945077315005,217.34076953761684,True,0.0,5.666018428243555,0.0,110.37852069940507,5.666018428243555,110.37852069940507,True,True
au,Sydney_City_and_Inner_South,Uni,10.0,500.0,1.0,401.23945077315005,217.34076953761684,True,0.0666840506295132,14.967872156797931,0.0,310.3785206994051,14.901188106168417,310.3785206994051,True,True
au,Sydney_City_and_Inner_South,LU,10.0,100.0,0.5,227.14640717030903,232.17837955077272,False,0.0,0.0,0.0,0.0,0.0,0.0,True,True
au,Sydney_City_and_Inner_South,LU,10.0,300.0,0.5,227.14640717030903,232.17837955077272,False,0.0,0.48997449902538837,0.0,0.0,0.48997449902538837,0.0,True,True
au,Sydney_City_and_Inner_South,LU,10.0,500.0,0.5,227.14640717030903,232.17837955077272,False,0.166276297356349,6.998236337302144,0.0,145.45085326323158,6.831960039945795,145.45085326323158,True,True
au,Sydney_City_and_Inner_South,LU,10.0,100.0,0.8,390.74790126228766,232.17837955077272,True,0.0,0.09837729267335601,0.0,0.0,0.09837729267335601,0.0,True,True
au,Sydney_City_and_Inner_South,LU,10.0,300.0,0.8,390.74790126228766,232.17837955077272,True,0.0,5.702337255609956,0.0,109.05234735521019,5.702337255609956,109.05234735521019,True,True
au,Sydney_City_and_Inner_South,LU,10.0,500.0,0.8,390.74790126228766,232.17837955077272,True,0.166276297356349,15.065021100453828,0.0,309.05234735521026,14.898744803097479,309.05234735521026,True,True
au,Sydney_City_and_Inner_South,LU,10.0,100.0,0.9,413.62719474104676,232.17837955077272,True,0.0,0.3052232556225317,0.0,0.0,0.3052232556225317,0.0,True,True
au,Sydney_City_and_Inner_South,LU,10.0,300.0,0.9,413.62719474104676,232.17837955077272,True,0.0,6.616984531273371,0.0,131.9316408339693,6.616984531273371,131.9316408339693,True,True
au,Sydney_City_and_Inner_South,LU,10.0,500.0,0.9,413.62719474104676,232.17837955077272,True,0.166276297356349,17.099619170635115,0.0,331.93164083396925,16.933342873278768,331.93164083396925,True,True
au,Sydney_City_and_Inner_South,LU,10.0,100.0,1.0,438.0224069251261,232.17837955077272,True,0.0,0.6716441648830956,0.0,0.0,0.6716441648830956,0.0,True,True
au,Sydney_City_and_Inner_South,LU,10.0,300.0,1.0,438.0224069251261,232.17837955077272,True,0.0,7.604990624728585,0.0,156.32685301804867,7.604990624728585,156.32685301804867,True,True
au,Sydney_City_and_Inner_South,LU,10.0,500.0,1.0,438.0224069251261,232.17837955077272,True,0.166276297356349,19.728580166818134,0.0,356.3268530180486,19.562303869461786,356.3268530180486,True,True
au,Sydney_City_and_Inner_South,LU-soft,10.0,100.0,0.5,224.88895084399442,232.18408571656715,False,0.0,0.0,0.0,0.0,0.0,0.0,True,True
au,Sydney_City_and_Inner_South,LU-soft,10.0,300.0,0.5,224.88895084399442,232.18408571656715,False,0.0,0.45552784014228676,0.0,0.0,0.45552784014228676,0.0,True,True
au,Sydney_City_and_Inner_South,LU-soft,10.0,500.0,0.5,224.88895084399442,232.18408571656715,False,0.1663240115156716,6.906963421077565,0.0,143.19759229844914,6.740639409561894,143.19759229844914,True,True
au,Sydney_City_and_Inner_South,LU-soft,10.0,100.0,0.8,390.48485550331634,232.18408571656715,True,0.0,0.0967043935259261,0.0,0.0,0.0967043935259261,0.0,True,True
au,Sydney_City_and_Inner_South,LU-soft,10.0,300.0,0.8,390.48485550331634,232.18408571656715,True,0.0,5.692271782250309,0.0,108.79349695777103,5.692271782250309,108.79349695777103,True,True
au,Sydney_City_and_Inner_South,LU-soft,10.0,500.0,0.8,390.48485550331634,232.18408571656715,True,0.1663240115156716,15.04418480047648,0.0,308.793496957771,14.877860788960808,308.793496957771,True,True
au,Sydney_City_and_Inner_South,LU-soft,10.0,100.0,0.9,411.9057666544419,232.18408571656715,True,0.0,0.2856802164807874,0.0,0.0,0.2856802164807874,0.0,True,True
au,Sydney_City_and_Inner_South,LU-soft,10.0,300.0,0.9,411.9057666544419,232.18408571656715,True,0.0,6.547468472916358,0.0,130.21440810889652,6.547468472916358,130.21440810889652,True,True
au,Sydney_City_and_Inner_South,LU-soft,10.0,500.0,0.9,411.9057666544419,232.18408571656715,True,0.1663240115156716,16.931769555179898,0.0,330.2144081088965,16.765445543664224,330.2144081088965,True,True
au,Sydney_City_and_Inner_South,LU-soft,10.0,100.0,1.0,438.0224069251261,232.18408571656715,True,0.0,0.671740392727326,0.0,0.0,0.671740392727326,0.0,True,True
au,Sydney_City_and_Inner_South,LU-soft,10.0,300.0,1.0,438.0224069251261,232.18408571656715,True,0.0,7.605192403879071,0.0,156.3310483795808,7.605192403879071,156.3310483795808,True,True
au,Sydney_City_and_Inner_South,LU-soft,10.0,500.0,1.0,438.0224069251261,232.18408571656715,True,0.1663240115156716,19.729903844961413,0.0,356.3310483795808,19.56357983344574,356.3310483795808,True,True
au,Sydney_City_and_Inner_South,Ref,10.0,100.0,0.5,155.7406470119352,121.22105639738618,True,0.0,0.0,0.0,0.0,0.0,0.0,True,True
au,Sydney_City_and_Inner_South,Ref,10.0,300.0,0.5,155.7406470119352,121.22105639738618,True,0.0,0.0,0.0,0.0,0.0,0.0,True,True
au,Sydney_City_and_Inner_South,Ref,10.0,500.0,0.5,155.7406470119352,121.22105639738618,True,0.0,0.5167561123293543,0.0,0.0,0.5167561123293543,0.0,True,True
au,Sydney_City_and_Inner_South,Ref,10.0,100.0,0.8,211.9804115287459,121.22105639738618,True,0.0,0.0,0.0,0.0,0.0,0.0,True,True
au,Sydney_City_and_Inner_South,Ref,10.0,300.0,0.8,211.9804115287459,121.22105639738618,True,0.0,0.0,0.0,0.0,0.0,0.0,True,True
au,Sydney_City_and_Inner_South,Ref,10.0,500.0,0.8,211.9804115287459,121.22105639738618,True,0.0,1.7335640149734923,0.0,11.237379338873785,1.7335640149734923,11.237379338873785,True,True
au,Sydney_City_and_Inner_South,Ref,10.0,100.0,0.9,220.05564509362102,121.22105639738618,True,0.0,0.0,0.0,0.0,0.0,0.0,True,True
au,Sydney_City_and_Inner_South,Ref,10.0,300.0,0.9,220.05564509362102,121.22105639738618,True,0.0,0.0,0.0,0.0,0.0,0.0,True,True
au,Sydney_City_and_Inner_South,Ref,10.0,500.0,0.9,220.05564509362102,121.22105639738618,True,0.0,2.00911497027622,0.0,18.266176033493547,2.00911497027622,18.266176033493547,True,True
au,Sydney_City_and_Inner_South,Ref,10.0,100.0,1.0,330.4278305434826,121.22105639738618,True,0.0,0.0,0.0,0.0,0.0,0.0,True,True
au,Sydney_City_and_Inner_South,Ref,10.0,300.0,1.0,330.4278305434826,121.22105639738618,True,0.0,0.23155242744466079,0.0,0.0,0.23155242744466079,0.0,True,True
au,Sydney_City_and_Inner_South,Ref,10.0,500.0,1.0,330.4278305434826,121.22105639738618,True,0.0,6.24068557576676,0.0,127.5124703715397,6.24068557576676,127.5124703715397,True,True
au,Sydney_City_and_Inner_South,GNN-oof-42,10.0,100.0,0.5,301.33525260358465,709.3208200815116,False,0.0,0.0,0.0,0.0,0.0,0.0,True,True
au,Sydney_City_and_Inner_South,GNN-oof-42,10.0,300.0,0.5,301.33525260358465,709.3208200815116,False,0.0,0.0,0.0,0.0,0.0,0.0,True,True
au,Sydney_City_and_Inner_South,GNN-oof-42,10.0,500.0,0.5,301.33525260358465,709.3208200815116,False,0.0,0.0,0.0,0.0,0.0,0.0,True,True
au,Sydney_City_and_Inner_South,GNN-oof-42,10.0,100.0,0.8,328.2528263855844,709.3208200815116,False,0.0,0.0,0.0,0.0,0.0,0.0,True,True
au,Sydney_City_and_Inner_South,GNN-oof-42,10.0,300.0,0.8,328.2528263855844,709.3208200815116,False,0.0,0.0,0.0,0.0,0.0,0.0,True,True
au,Sydney_City_and_Inner_South,GNN-oof-42,10.0,500.0,0.8,328.2528263855844,709.3208200815116,False,0.0,0.0,0.0,0.0,0.0,0.0,True,True
au,Sydney_City_and_Inner_South,GNN-oof-42,10.0,100.0,0.9,430.12119388369064,709.3208200815116,False,0.0,0.0,0.0,0.0,0.0,0.0,True,True
au,Sydney_City_and_Inner_South,GNN-oof-42,10.0,300.0,0.9,430.12119388369064,709.3208200815116,False,0.0,0.0,0.0,0.0,0.0,0.0,True,True
au,Sydney_City_and_Inner_South,GNN-oof-42,10.0,500.0,0.9,430.12119388369064,709.3208200815116,False,0.0,0.253211768845841,0.0,14.864271549241073,0.253211768845841,14.864271549241073,True,True
au,Sydney_City_and_Inner_South,GNN-oof-42,10.0,100.0,1.0,509.904681320191,709.3208200815116,False,0.0,0.0,0.0,0.0,0.0,0.0,True,True
au,Sydney_City_and_Inner_South,GNN-oof-42,10.0,300.0,1.0,509.904681320191,709.3208200815116,False,0.0,0.0,0.0,0.0,0.0,0.0,True,True
au,Sydney_City_and_Inner_South,GNN-oof-42,10.0,500.0,1.0,509.904681320191,709.3208200815116,False,0.0,48.581908715468245,0.0,93.98555486656844,48.581908715468245,93.98555486656844,True,True
au,Sydney_City_and_Inner_South,GNN-oof-123,10.0,100.0,0.5,277.81146552471074,719.8917729630632,False,0.0,0.0,0.0,0.0,0.0,0.0,True,True
au,Sydney_City_and_Inner_South,GNN-oof-123,10.0,300.0,0.5,277.81146552471074,719.8917729630632,False,0.0,0.0,0.0,0.0,0.0,0.0,True,True
au,Sydney_City_and_Inner_South,GNN-oof-123,10.0,500.0,0.5,277.81146552471074,719.8917729630632,False,0.0,0.0,0.0,0.0,0.0,0.0,True,True
au,Sydney_City_and_Inner_South,GNN-oof-123,10.0,100.0,0.8,374.0588723826517,719.8917729630632,False,0.0,0.0,0.0,0.0,0.0,0.0,True,True
au,Sydney_City_and_Inner_South,GNN-oof-123,10.0,300.0,0.8,374.0588723826517,719.8917729630632,False,0.0,0.0,0.0,0.0,0.0,0.0,True,True
au,Sydney_City_and_Inner_South,GNN-oof-123,10.0,500.0,0.8,374.0588723826517,719.8917729630632,False,0.0,0.0,0.0,0.0,0.0,0.0,True,True
au,Sydney_City_and_Inner_South,GNN-oof-123,10.0,100.0,0.9,414.3384335226291,719.8917729630632,False,0.0,0.0,0.0,0.0,0.0,0.0,True,True
au,Sydney_City_and_Inner_South,GNN-oof-123,10.0,300.0,0.9,414.3384335226291,719.8917729630632,False,0.0,0.0,0.0,0.0,0.0,0.0,True,True
au,Sydney_City_and_Inner_South,GNN-oof-123,10.0,500.0,0.9,414.3384335226291,719.8917729630632,False,0.0,0.0605046169247197,0.0,6.05046169247197,0.0605046169247197,6.05046169247197,True,True
au,Sydney_City_and_Inner_South,GNN-oof-123,10.0,100.0,1.0,473.1608118266399,719.8917729630632,False,0.0,0.0,0.0,0.0,0.0,0.0,True,True
au,Sydney_City_and_Inner_South,GNN-oof-123,10.0,300.0,1.0,473.1608118266399,719.8917729630632,False,0.0,0.0,0.0,0.0,0.0,0.0,True,True
au,Sydney_City_and_Inner_South,GNN-oof-123,10.0,500.0,1.0,473.1608118266399,719.8917729630632,False,0.0,22.75554046907176,0.0,56.542119626083604,22.75554046907176,56.542119626083604,True,True
au,Sydney_City_and_Inner_South,GNN-oof-456,10.0,100.0,0.5,296.74688152989796,714.8436164513446,False,0.0,0.0,0.0,0.0,0.0,0.0,True,True
au,Sydney_City_and_Inner_South,GNN-oof-456,10.0,300.0,0.5,296.74688152989796,714.8436164513446,False,0.0,0.0,0.0,0.0,0.0,0.0,True,True
au,Sydney_City_and_Inner_South,GNN-oof-456,10.0,500.0,0.5,296.74688152989796,714.8436164513446,False,0.0,0.0,0.0,0.0,0.0,0.0,True,True
au,Sydney_City_and_Inner_South,GNN-oof-456,10.0,100.0,0.8,354.11963194349903,714.8436164513446,False,0.0,0.0,0.0,0.0,0.0,0.0,True,True
au,Sydney_City_and_Inner_South,GNN-oof-456,10.0,300.0,0.8,354.11963194349903,714.8436164513446,False,0.0,0.0,0.0,0.0,0.0,0.0,True,True
au,Sydney_City_and_Inner_South,GNN-oof-456,10.0,500.0,0.8,354.11963194349903,714.8436164513446,False,0.0,0.0,0.0,0.0,0.0,0.0,True,True
au,Sydney_City_and_Inner_South,GNN-oof-456,10.0,100.0,0.9,410.3109796540702,714.8436164513446,False,0.0,0.0,0.0,0.0,0.0,0.0,True,True
au,Sydney_City_and_Inner_South,GNN-oof-456,10.0,300.0,0.9,410.3109796540702,714.8436164513446,False,0.0,0.0,0.0,0.0,0.0,0.0,True,True
au,Sydney_City_and_Inner_South,GNN-oof-456,10.0,500.0,0.9,410.3109796540702,714.8436164513446,False,0.0,0.04222472569400765,0.0,4.2224725694007645,0.04222472569400765,4.2224725694007645,True,True
au,Sydney_City_and_Inner_South,GNN-oof-456,10.0,100.0,1.0,568.2185989118994,714.8436164513446,False,0.0,0.0,0.0,0.0,0.0,0.0,True,True
au,Sydney_City_and_Inner_South,GNN-oof-456,10.0,300.0,1.0,568.2185989118994,714.8436164513446,False,0.0,0.0,0.0,0.0,0.0,0.0,True,True
au,Sydney_City_and_Inner_South,GNN-oof-456,10.0,500.0,1.0,568.2185989118994,714.8436164513446,False,0.0,98.84899174954043,0.0,151.37396739146524,98.84899174954043,151.37396739146524,True,True
au,Sydney_City_and_Inner_South,Uni,20.0,100.0,0.5,155.59764299653654,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,True,True
au,Sydney_City_and_Inner_South,Uni,20.0,300.0,0.5,155.59764299653654,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,True,True
au,Sydney_City_and_Inner_South,Uni,20.0,500.0,0.5,155.59764299653654,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,True,True
au,Sydney_City_and_Inner_South,Uni,20.0,100.0,0.8,225.40523164605932,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,True,True
au,Sydney_City_and_Inner_South,Uni,20.0,300.0,0.8,225.40523164605932,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,True,True
au,Sydney_City_and_Inner_South,Uni,20.0,500.0,0.8,225.40523164605932,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,True,True
au,Sydney_City_and_Inner_South,Uni,20.0,100.0,0.9,341.435155002312,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,True,True
au,Sydney_City_and_Inner_South,Uni,20.0,300.0,0.9,341.435155002312,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,True,True
au,Sydney_City_and_Inner_South,Uni,20.0,500.0,0.9,341.435155002312,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,True,True
au,Sydney_City_and_Inner_South,Uni,20.0,100.0,1.0,505.52806654429713,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,True,True
