country,region,arm,radius_km,centres,mae_decision,mae_representation,mean_G_mva,zero_station_share,n_stations_mean,n_stations_median,effective_cand_share,n_candidates
au,Central_Coast,Ref,7.5,station,19.9806243576605,0.0,84.66453529411766,0.0,3.1176470588235294,3.0,1.0,17
au,Central_Coast,GNN-oof-42,7.5,station,44.360081032198366,32.73715592810436,84.66453529411766,0.0,3.1176470588235294,3.0,1.0,17
au,Central_Coast,GNN-oof-123,7.5,station,32.2353627004879,20.805717055864985,84.66453529411766,0.0,3.1176470588235294,3.0,1.0,17
au,Central_Coast,GNN-oof-456,7.5,station,49.978419197207856,38.369278303353994,84.66453529411766,0.0,3.1176470588235294,3.0,1.0,17
au,Central_Coast,Uni,10.0,station,84.76324834989575,68.5360589970977,132.19829411764707,0.0,4.882352941176471,4.0,1.0,17
au,Central_Coast,LU,10.0,station,78.96708525440476,62.739895901606694,132.19829411764707,0.0,4.882352941176471,4.0,1.0,17
au,Central_Coast,LU-soft,10.0,station,79.24790136920934,63.020712016411274,132.19829411764707,0.0,4.882352941176471,4.0,1.0,17
au,Central_Coast,Ref,10.0,station,20.038105316851738,0.0,132.19829411764707,0.0,4.882352941176471,4.0,1.0,17
au,Central_Coast,GNN-oof-42,10.0,station,61.83837211820149,47.49949051952516,132.19829411764707,0.0,4.882352941176471,4.0,1.0,17
au,Central_Coast,GNN-oof-123,10.0,station,45.28885843346278,30.318066651686408,132.19829411764707,0.0,4.882352941176471,4.0,1.0,17
au,Central_Coast,GNN-oof-456,10.0,station,67.55898979989917,54.185132547354684,132.19829411764707,0.0,4.882352941176471,4.0,1.0,17
au,Central_Coast,Uni,15.0,station,137.21390695741914,101.71418779012704,236.5702,0.0,8.529411764705882,9.0,1.0,17
au,Central_Coast,LU,15.0,station,128.23566417162158,92.73594500432948,236.5702,0.0,8.529411764705882,9.0,1.0,17
au,Central_Coast,LU-soft,15.0,station,128.6864112152729,93.1866920479808,236.5702,0.0,8.529411764705882,9.0,1.0,17
au,Central_Coast,Ref,15.0,station,38.35313032707995,0.0,236.5702,0.0,8.529411764705882,9.0,1.0,17
au,Central_Coast,GNN-oof-42,15.0,station,101.09287902964408,66.9879650405155,236.5702,0.0,8.529411764705882,9.0,1.0,17
au,Central_Coast,GNN-oof-123,15.0,station,78.33002588629842,43.52833744743765,236.5702,0.0,8.529411764705882,9.0,1.0,17
au,Central_Coast,GNN-oof-456,15.0,station,107.42268422221954,75.055085056826,236.5702,0.0,8.529411764705882,9.0,1.0,17
au,Central_Coast,Uni,20.0,station,118.96992445445852,98.29347710234163,289.56129999999996,0.0,10.647058823529411,11.0,1.0,17
au,Central_Coast,LU,20.0,station,109.21014840043247,88.57571358783356,289.56129999999996,0.0,10.647058823529411,11.0,1.0,17
au,Central_Coast,LU-soft,20.0,station,109.68467261221983,89.0561341164413,289.56129999999996,0.0,10.647058823529411,11.0,1.0,17
au,Central_Coast,Ref,20.0,station,22.75757790341387,0.0,289.56129999999996,0.0,10.647058823529411,11.0,1.0,17
au,Central_Coast,GNN-oof-42,20.0,station,81.69315694771625,63.417781267584694,289.56129999999996,0.0,10.647058823529411,11.0,1.0,17
au,Central_Coast,GNN-oof-123,20.0,station,58.83261471323932,40.103704441600925,289.56129999999996,0.0,10.647058823529411,11.0,1.0,17
au,Central_Coast,GNN-oof-456,20.0,station,92.06886546453482,73.29595828533178,289.56129999999996,0.0,10.647058823529411,11.0,1.0,17
au,Hunter_Valley_exc_Newcastle,Uni,1.0,station,14.022285605054595,0.27235968766954427,14.250405882352942,0.0,1.0,1.0,1.0,34
au,Hunter_Valley_exc_Newcastle,LU,1.0,station,14.081829193215455,0.32755956193649083,14.250405882352942,0.0,1.0,1.0,1.0,34
au,Hunter_Valley_exc_Newcastle,LU-soft,1.0,station,14.08679328675359,0.3278256367550976,14.250405882352942,0.0,1.0,1.0,1.0,34
au,Hunter_Valley_exc_Newcastle,Ref,1.0,station,13.8398847633687,0.0,14.250405882352942,0.0,1.0,1.0,1.0,34
au,Hunter_Valley_exc_Newcastle,GNN-oof-42,1.0,station,14.006563190053138,0.24034013036444246,14.250405882352942,0.0,1.0,1.0,1.0,34
au,Hunter_Valley_exc_Newcastle,GNN-oof-123,1.0,station,13.938355805248715,0.2890746609406037,14.250405882352942,0.0,1.0,1.0,1.0,34
au,Hunter_Valley_exc_Newcastle,GNN-oof-456,1.0,station,13.918199753443655,0.2897466534165134,14.250405882352942,0.0,1.0,1.0,1.0,34
au,Hunter_Valley_exc_Newcastle,Uni,2.0,station,14.612070665397571,1.0974775774501457,15.518735294117645,0.0,1.0588235294117647,1.0,1.0,34
au,Hunter_Valley_exc_Newcastle,LU,2.0,station,14.785457736346817,1.2632446904010366,15.518735294117645,0.0,1.0588235294117647,1.0,1.0,34
au,Hunter_Valley_exc_Newcastle,LU-soft,2.0,station,14.784392140280648,1.273927806170224,15.518735294117645,0.0,1.0588235294117647,1.0,1.0,34
au,Hunter_Valley_exc_Newcastle,Ref,2.0,station,13.870031852516153,0.0,15.518735294117645,0.0,1.0588235294117647,1.0,1.0,34
au,Hunter_Valley_exc_Newcastle,GNN-oof-42,2.0,station,14.572805842544799,1.1146748140043967,15.518735294117645,0.0,1.0588235294117647,1.0,1.0,34
au,Hunter_Valley_exc_Newcastle,GNN-oof-123,2.0,station,14.42459489093026,1.0577775186796492,15.518735294117645,0.0,1.0588235294117647,1.0,1.0,34
au,Hunter_Valley_exc_Newcastle,GNN-oof-456,2.0,station,14.261602664533237,1.2447052852135423,15.518735294117645,0.0,1.0588235294117647,1.0,1.0,34
au,Hunter_Valley_exc_Newcastle,Uni,3.0,station,13.494077363284427,2.332752661324812,15.518735294117645,0.0,1.0588235294117647,1.0,1.0,34
au,Hunter_Valley_exc_Newcastle,LU,3.0,station,13.800006716030843,2.6440621090242646,15.518735294117645,0.0,1.0588235294117647,1.0,1.0,34
au,Hunter_Valley_exc_Newcastle,LU-soft,3.0,station,13.789778098711677,2.6574807630277393,15.518735294117645,0.0,1.0588235294117647,1.0,1.0,34
au,Hunter_Valley_exc_Newcastle,Ref,3.0,station,11.839603815750623,0.0,15.518735294117645,0.0,1.0588235294117647,1.0,1.0,34
au,Hunter_Valley_exc_Newcastle,GNN-oof-42,3.0,station,13.32942025303797,2.596985797585666,15.518735294117645,0.0,1.0588235294117647,1.0,1.0,34
au,Hunter_Valley_exc_Newcastle,GNN-oof-123,3.0,station,13.070038519256283,2.497857359115417,15.518735294117645,0.0,1.0588235294117647,1.0,1.0,34
au,Hunter_Valley_exc_Newcastle,GNN-oof-456,3.0,station,12.96595856472283,2.682487275672814,15.518735294117645,0.0,1.0588235294117647,1.0,1.0,34
au,Hunter_Valley_exc_Newcastle,Uni,5.0,station,21.10599403280806,5.880576225863019,26.38306764705882,0.0,1.5294117647058822,1.0,1.0,34
au,Hunter_Valley_exc_Newcastle,LU,5.0,station,21.755465134428853,6.514315727297,26.38306764705882,0.0,1.5294117647058822,1.0,1.0,34
au,Hunter_Valley_exc_Newcastle,LU-soft,5.0,station,21.720955397611093,6.503406581994764,26.38306764705882,0.0,1.5294117647058822,1.0,1.0,34
au,Hunter_Valley_exc_Newcastle,Ref,5.0,station,16.812328318947397,0.0,26.38306764705882,0.0,1.5294117647058822,1.0,1.0,34
au,Hunter_Valley_exc_Newcastle,GNN-oof-42,5.0,station,20.76068901973983,5.9662983547796955,26.38306764705882,0.0,1.5294117647058822,1.0,1.0,34
au,Hunter_Valley_exc_Newcastle,GNN-oof-123,5.0,station,20.326079227551467,6.154082057690255,26.38306764705882,0.0,1.5294117647058822,1.0,1.0,34
au,Hunter_Valley_exc_Newcastle,GNN-oof-456,5.0,station,20.170112100359706,6.9576025970742155,26.38306764705882,0.0,1.5294117647058822,1.0,1.0,34
au,Hunter_Valley_exc_Newcastle,Uni,7.5,station,22.283874553653803,11.68253066313486,32.40916176470588,0.0,1.8235294117647058,2.0,1.0,34
au,Hunter_Valley_exc_Newcastle,LU,7.5,station,23.107907425533995,12.460213372716849,32.40916176470588,0.0,1.8235294117647058,2.0,1.0,34
au,Hunter_Valley_exc_Newcastle,LU-soft,7.5,station,23.104111798954627,12.419386283467915,32.40916176470588,0.0,1.8235294117647058,2.0,1.0,34
au,Hunter_Valley_exc_Newcastle,Ref,7.5,station,12.367767832488806,0.0,32.40916176470588,0.0,1.8235294117647058,2.0,1.0,34
au,Hunter_Valley_exc_Newcastle,GNN-oof-42,7.5,station,23.407454845824994,13.409136000831753,32.40916176470588,0.0,1.8235294117647058,2.0,1.0,34
au,Hunter_Valley_exc_Newcastle,GNN-oof-123,7.5,station,23.171047874370956,13.158914928210917,32.40916176470588,0.0,1.8235294117647058,2.0,1.0,34
au,Hunter_Valley_exc_Newcastle,GNN-oof-456,7.5,station,22.369578384842495,12.421987769260971,32.40916176470588,0.0,1.8235294117647058,2.0,1.0,34
au,Hunter_Valley_exc_Newcastle,Uni,10.0,station,24.371473486946407,17.83401233512928,38.29277647058824,0.0,2.1176470588235294,2.0,1.0,34
au,Hunter_Valley_exc_Newcastle,LU,10.0,station,24.54140803573579,17.8509398566482,38.29277647058824,0.0,2.1176470588235294,2.0,1.0,34
au,Hunter_Valley_exc_Newcastle,LU-soft,10.0,station,24.660369474079708,17.930591894681278,38.29277647058824,0.0,2.1176470588235294,2.0,1.0,34
au,Hunter_Valley_exc_Newcastle,Ref,10.0,station,10.761767740035593,0.0,38.29277647058824,0.0,2.1176470588235294,2.0,1.0,34
au,Hunter_Valley_exc_Newcastle,GNN-oof-42,10.0,station,26.027879029028377,20.249903457541095,38.29277647058824,0.0,2.1176470588235294,2.0,1.0,34
au,Hunter_Valley_exc_Newcastle,GNN-oof-123,10.0,station,26.18592161381243,20.331000509040173,38.29277647058824,0.0,2.1176470588235294,2.0,1.0,34
au,Hunter_Valley_exc_Newcastle,GNN-oof-456,10.0,station,26.014867047746527,21.57088217933611,38.29277647058824,0.0,2.1176470588235294,2.0,1.0,34
au,Hunter_Valley_exc_Newcastle,Uni,15.0,station,40.228099193810614,29.5163050188449,74.00880588235293,0.0,4.0588235294117645,3.5,1.0,34
au,Hunter_Valley_exc_Newcastle,LU,15.0,station,39.16972406426951,27.78404807062014,74.00880588235293,0.0,4.0588235294117645,3.5,1.0,34
au,Hunter_Valley_exc_Newcastle,LU-soft,15.0,station,39.36840211479995,28.00872092699051,74.00880588235293,0.0,4.0588235294117645,3.5,1.0,34
au,Hunter_Valley_exc_Newcastle,Ref,15.0,station,13.408031940828483,0.0,74.00880588235293,0.0,4.0588235294117645,3.5,1.0,34
au,Hunter_Valley_exc_Newcastle,GNN-oof-42,15.0,station,40.12329362836149,30.796612152335335,74.00880588235293,0.0,4.0588235294117645,3.5,1.0,34
au,Hunter_Valley_exc_Newcastle,GNN-oof-123,15.0,station,40.167178548865365,31.0586982761976,74.00880588235293,0.0,4.0588235294117645,3.5,1.0,34
au,Hunter_Valley_exc_Newcastle,GNN-oof-456,15.0,station,43.89568299777156,34.70710525073865,74.00880588235293,0.0,4.0588235294117645,3.5,1.0,34
au,Hunter_Valley_exc_Newcastle,Uni,20.0,station,48.79699440015945,36.20452407459287,101.76411176470589,0.0,5.823529411764706,5.0,1.0,34
au,Hunter_Valley_exc_Newcastle,LU,20.0,station,44.67681722047533,32.158181525173546,101.76411176470589,0.0,5.823529411764706,5.0,1.0,34
au,Hunter_Valley_exc_Newcastle,LU-soft,20.0,station,45.12689061671964,32.526612101246705,101.76411176470589,0.0,5.823529411764706,5.0,1.0,34
au,Hunter_Valley_exc_Newcastle,Ref,20.0,station,15.635549544221817,0.0,101.76411176470589,0.0,5.823529411764706,5.0,1.0,34
au,Hunter_Valley_exc_Newcastle,GNN-oof-42,20.0,station,45.7146472458289,34.0075592376842,101.76411176470589,0.0,5.823529411764706,5.0,1.0,34
au,Hunter_Valley_exc_Newcastle,GNN-oof-123,20.0,station,46.36177859303732,34.98134572876858,101.76411176470589,0.0,5.823529411764706,5.0,1.0,34
au,Hunter_Valley_exc_Newcastle,GNN-oof-456,20.0,station,56.22776032637975,45.58701904985123,101.76411176470589,0.0,5.823529411764706,5.0,1.0,34
au,Newcastle_and_Lake_Macquarie,Uni,1.0,station,19.74139874657711,2.730992234217778,22.9875,0.0,1.0,1.0,1.0,25
au,Newcastle_and_Lake_Macquarie,LU,1.0,station,19.758165439564955,2.7168687049655706,22.9875,0.0,1.0,1.0,1.0,25
au,Newcastle_and_Lake_Macquarie,LU-soft,1.0,station,19.7608724766115,2.7108901354239405,22.9875,0.0,1.0,1.0,1.0,25
au,Newcastle_and_Lake_Macquarie,Ref,1.0,station,18.439219045366702,0.0,22.9875,0.0,1.0,1.0,1.0,25
