signal,seed,location,fold,source_idx,itl3,n_edges,n_off,off_frac,aux_mass_v_sum,valid,G_all,G_off,ratio_off,min_w,n_w_below_floor,n_off_gradient_gated,max_t_off
prox,42,TLE3,fold2,0,TLE31,39729,32711,0.8233532180523043,15165.756684386792,True,15626.825817500881,457.4825584229206,0.02927546283331412,2.712583282993286e-11,6080,6080,1e-08
prox,42,TLE3,fold2,1,TLE32,12298,8805,0.7159700764351927,9035.37121310272,True,7590.957448946368,142.55332061369407,0.018779359727998556,1.6695822502299507e-10,4436,4436,1e-08
ntl,42,TLD3,fold1,0,TLD33,4824,2222,0.46061359867330015,8124.944204276092,True,6838.230007161154,72.17345771624471,0.010554406277744822,9.130766187581685e-08,0,0,1e-08
ntl,42,TLD3,fold1,1,TLD34,8462,4593,0.542779484755377,11413.930672931798,True,8558.307177860705,609.4850534536461,0.07121560850612016,1.4685363147748376e-08,0,0,1e-08
ntl,42,TLD3,fold1,2,TLD35,9540,5685,0.5959119496855346,10101.473114852493,True,8981.175838425695,888.2187546580953,0.09889782481018551,1.4146488425126336e-08,0,0,1e-08
ntl,42,TLD3,fold1,3,TLD36,13726,8954,0.65233862742241,11817.698131378545,True,11930.535156707705,2137.5112320220787,0.17916306384800398,1.0126234961660428e-08,0,0,1e-08
ntl,42,TLD3,fold1,4,TLD37,16775,12468,0.7432488822652757,11764.911208195681,True,8882.779175989705,523.7670442400898,0.05896432117279698,6.834102617148119e-09,5198,5198,1e-08
prox,42,TLD3,fold1,0,TLD33,4824,2222,0.46061359867330015,8234.751565935312,True,6949.351687053651,72.17345771624471,0.010385638972726163,9.130766187581685e-08,0,0,1e-08
prox,42,TLD3,fold1,1,TLD34,8462,4593,0.542779484755377,11670.781170103764,True,8912.079395135572,609.4850534536461,0.06838864718668437,1.4685363147748376e-08,0,0,1e-08
prox,42,TLD3,fold1,2,TLD35,9540,5685,0.5959119496855346,11116.950010814511,True,9116.565287222802,888.2187546580953,0.09742910039847641,1.4146488425126336e-08,0,0,1e-08
prox,42,TLD3,fold1,3,TLD36,13726,8954,0.65233862742241,12359.772388016125,True,12188.291659598019,2137.5112320220787,0.17537414526332198,1.0126234961660428e-08,0,0,1e-08
prox,42,TLD3,fold1,4,TLD37,16775,12468,0.7432488822652757,12322.562608990973,True,9103.051470410712,523.7670442400898,0.05753752419642844,6.834102617148119e-09,5198,5198,1e-08
ntl,42,TLD4,fold3,0,TLD41,2321,1854,0.7987936234381732,1140.2890088553931,True,988.525147346626,13.500334208902968,0.013657046808713184,5.772169515694259e-07,0,0,1e-08
ntl,42,TLD4,fold3,1,TLD42,590,127,0.21525423728813559,1455.2547563160874,True,1311.2364524862933,0.15659642988453248,0.0001194265378968096,2.5496822217974113e-06,0,0,1e-08
ntl,42,TLD4,fold3,2,TLD44,14609,13667,0.9355192004928469,1860.2803462316044,True,2377.033328092828,255.10617556499585,0.10732124474235956,2.6836201527657977e-07,0,0,1e-08
ntl,42,TLD4,fold3,3,TLD45,17165,15739,0.9169239732012817,3053.65268621117,True,4966.001228662681,364.0257827995442,0.0733036030475519,2.960765925763553e-07,0,0,1e-08
ntl,42,TLD4,fold3,4,TLD46,8355,7353,0.8800718132854578,2058.3794941612664,True,2079.5375908286724,157.36307749288304,0.07567214855210942,2.543316952596797e-07,0,0,1e-08
ntl,42,TLD4,fold3,5,TLD47,9276,8456,0.9115998275118585,1725.2160273326388,True,1827.3755052894526,83.88093967861835,0.04590241000594553,4.498672581121355e-07,0,0,1e-08
prox,42,TLD4,fold3,0,TLD41,2321,1854,0.7987936234381732,1118.8093100962749,True,1034.7143146924518,13.500334208902968,0.013047402570163218,5.772169515694259e-07,0,0,1e-08
prox,42,TLD4,fold3,1,TLD42,590,127,0.21525423728813559,1072.5470255660746,True,1319.5630887456575,0.15659642988453248,0.00011867293895996211,2.5496822217974113e-06,0,0,1e-08
prox,42,TLD4,fold3,2,TLD44,14609,13667,0.9355192004928469,1878.729409902008,True,2501.2415098487177,255.10617556499585,0.10199182068605019,2.6836201527657977e-07,0,0,1e-08
prox,42,TLD4,fold3,3,TLD45,17165,15739,0.9169239732012817,3203.568801450484,True,5278.390195755055,364.0257827995442,0.06896530368147055,2.960765925763553e-07,0,0,1e-08
prox,42,TLD4,fold3,4,TLD46,8355,7353,0.8800718132854578,2201.007141813357,True,2093.1566833034294,157.36307749288304,0.07517978885581174,2.543316952596797e-07,0,0,1e-08
prox,42,TLD4,fold3,5,TLD47,9276,8456,0.9115998275118585,1661.953868922326,True,1892.1809656087646,83.88093967861835,0.04433029461937941,4.498672581121355e-07,0,0,1e-08
ntl,123,London,fold1,0,TLI31,808,341,0.422029702970297,1798.7844555488298,True,2946.408423634927,0.23063960944659523,7.827822089989126e-05,3.989569904661039e-06,0,0,1e-08
ntl,123,London,fold1,1,TLI32,704,476,0.6761363636363636,914.5387634289472,True,1203.6362419145175,2.9815592175877894,0.002477126488685059,3.714030754053965e-07,0,0,1e-08
ntl,123,London,fold1,2,TLI33,941,306,0.32518597236981933,2482.060315314101,True,1890.2171867657648,0.7450960017013487,0.00039418539145559084,2.0624615615361108e-07,0,0,1e-08
ntl,123,London,fold1,3,TLI34,1120,387,0.3455357142857143,2501.478493883851,True,1747.8394102456286,0.5173086080179463,0.00029597033056100245,8.155732871273358e-07,0,0,1e-08
ntl,123,London,fold1,4,TLI41,1822,652,0.3578485181119649,4493.914049877706,True,3103.1475524220095,0.4370067635948285,0.00014082693659015483,1.002381168291322e-06,0,0,1e-08
ntl,123,London,fold1,5,TLI42,649,270,0.41602465331278893,1578.7315422971844,True,1237.2181585225346,0.1680347781440165,0.00013581661163515482,8.051702025113627e-07,0,0,1e-08
ntl,123,London,fold1,6,TLI43,1473,440,0.2987101154107264,3710.0719541681747,True,2998.8029560488135,0.7620744841825792,0.0002541262281489409,3.2855012932486716e-07,0,0,1e-08
ntl,123,London,fold1,7,TLI44,2103,543,0.2582025677603424,5468.5682485093575,True,4647.614089597051,1.9561364772580823,0.00042089046972221386,1.5637232309018145e-07,0,0,1e-08
ntl,123,London,fold1,8,TLI45,880,162,0.18409090909090908,2618.9550902103088,True,1294.8901088582368,0.06291208410356598,4.8584882742705024e-05,2.250364104838809e-06,0,0,1e-08
ntl,123,London,fold1,9,TLI51,3540,1322,0.3734463276836158,6750.473137032001,True,5266.269264444027,3.9537226669303953,0.000750763485191409,3.855883505821112e-07,0,0,1e-08
ntl,123,London,fold1,10,TLI52,4899,2603,0.5313329250867525,6890.482402203156,True,4956.625743333372,50.25773890695866,0.010139506492810148,4.9858357442644774e-08,0,0,1e-08
ntl,123,London,fold1,11,TLI53,3135,1417,0.45199362041467306,5447.125229507429,True,4832.504406483585,20.52757892156773,0.004247813803134182,3.296416650755418e-08,0,0,1e-08
ntl,123,London,fold1,12,TLI54,2714,1415,0.5213706705969049,4025.8782768522733,True,2640.268341044126,18.69707656120322,0.007081506175167497,8.840748222382899e-08,0,0,1e-08
ntl,123,London,fold1,13,TLI61,4899,2874,0.5866503368034293,5116.239348187946,True,4539.884536218311,69.67630523924616,0.015347594125661616,1.9019921637664083e-08,0,0,1e-08
ntl,123,London,fold1,14,TLI62,2827,1030,0.36434382737884685,4913.154243868149,True,3759.5310877237175,4.09610867329369,0.0010895264802222343,2.2487674300464278e-07,0,0,1e-08
ntl,123,London,fold1,15,TLI63,3882,1326,0.3415765069551777,7443.405649339929,True,5907.335138963905,4.5158105156165975,0.0007644412259312973,2.00355898982707e-07,0,0,1e-08
ntl,123,London,fold1,16,TLI71,2867,1218,0.4248343215905127,4964.311137770995,True,4084.369709520281,6.979981668807342,0.0017089495234815944,5.155973425985394e-08,0,0,1e-08
ntl,123,London,fold1,17,TLI72,1422,430,0.30239099859353025,3441.7068488615096,True,2116.2230587389186,0.28050288715159727,0.00013254882843907398,1.3361164974412532e-06,0,0,1e-08
ntl,123,London,fold1,18,TLI73,1831,647,0.3533588203167668,3947.4006880941033,True,2621.4206062222165,0.6025656523378131,0.00022986225518619957,1.3323889334060368e-06,0,0,1e-08
ntl,123,London,fold1,19,TLI74,5475,2944,0.5377168949771689,7542.0683494709465,True,8736.495824970067,222.6008310671287,0.025479418238935788,5.730815377802401e-09,56,56,1e-08
ntl,123,London,fold1,20,TLI75,3719,1946,0.5232589405754235,5452.6489750434475,True,5194.230966903759,45.11510581481853,0.00868561796775689,5.883840614728797e-08,0,0,1e-08
prox,123,London,fold1,0,TLI31,808,341,0.422029702970297,1570.3133022218262,True,3037.407808819812,0.23063960944659523,7.593304026442551e-05,3.989569904661039e-06,0,0,1e-08
prox,123,London,fold1,1,TLI32,704,476,0.6761363636363636,770.9328927876081,True,1210.0641912496435,2.9815592175877894,0.0024639678119131084,3.714030754053965e-07,0,0,1e-08
prox,123,London,fold1,2,TLI33,941,306,0.32518597236981933,2052.639847768228,True,1906.7626912310443,0.7450960017013487,0.0003907649363646295,2.0624615615361108e-07,0,0,1e-08
prox,123,London,fold1,3,TLI34,1120,387,0.3455357142857143,2268.4267492239983,True,1772.4058341302225,0.5173086080179463,0.0002918680349931293,8.155732871273358e-07,0,0,1e-08
prox,123,London,fold1,4,TLI41,1822,652,0.3578485181119649,3643.639644017715,True,3147.1565421339133,0.4370067635948285,0.00013885765062659333,1.002381168291322e-06,0,0,1e-08
prox,123,London,fold1,5,TLI42,649,270,0.41602465331278893,1255.2636928323795,True,1245.133956939532,0.1680347781440165,0.00013495317287550037,8.051702025113627e-07,0,0,1e-08
prox,123,London,fold1,6,TLI43,1473,440,0.2987101154107264,3315.960823436015,True,3021.2213044374444,0.7620744841825792,0.00025224053698525025,3.2855012932486716e-07,0,0,1e-08
prox,123,London,fold1,7,TLI44,2103,543,0.2582025677603424,4867.029607789638,True,4704.905527216556,1.9561364772580823,0.0004157653040942868,1.5637232309018145e-07,0,0,1e-08
prox,123,London,fold1,8,TLI45,880,162,0.18409090909090908,2271.3490716429037,True,1300.868460247426,0.06291208410356598,4.8361603056776445e-05,2.250364104838809e-06,0,0,1e-08
prox,123,London,fold1,9,TLI51,3540,1322,0.3734463276836158,6137.726479388986,True,5393.546318709044,3.9537226669303953,0.0007330469478338933,3.855883505821112e-07,0,0,1e-08
prox,123,London,fold1,10,TLI52,4899,2603,0.5313329250867525,6203.333189389436,True,5087.021963940518,50.25773890695866,0.009879599353651684,4.9858357442644774e-08,0,0,1e-08
prox,123,London,fold1,11,TLI53,3135,1417,0.45199362041467306,4990.21547761005,True,4863.60068483509,20.52757892156773,0.004220654665497844,3.296416650755418e-08,0,0,1e-08
prox,123,London,fold1,12,TLI54,2714,1415,0.5213706705969049,3777.249149998171,True,2705.866165612551,18.69707656120322,0.006909830500419668,8.840748222382899e-08,0,0,1e-08
prox,123,London,fold1,13,TLI61,4899,2874,0.5866503368034293,5483.398581809464,True,4591.544000928626,69.67630523924616,0.015174918333605066,1.9019921637664083e-08,0,0,1e-08
prox,123,London,fold1,14,TLI62,2827,1030,0.36434382737884685,5108.274949379607,True,3820.7858427742435,4.09610867329369,0.0010720592155250284,2.2487674300464278e-07,0,0,1e-08
prox,123,London,fold1,15,TLI63,3882,1326,0.3415765069551777,7290.0466426125795,True,5977.8039112461665,4.5158105156165975,0.0007554296833191382,2.00355898982707e-07,0,0,1e-08
prox,123,London,fold1,16,TLI71,2867,1218,0.4248343215905127,4950.783646217445,True,4123.0641569700965,6.979981668807342,0.0016929112434516905,5.155973425985394e-08,0,0,1e-08
prox,123,London,fold1,17,TLI72,1422,430,0.30239099859353025,3070.485349669198,True,2157.835973785752,0.28050288715159727,0.00012999268274292288,1.3361164974412532e-06,0,0,1e-08
prox,123,London,fold1,18,TLI73,1831,647,0.3533588203167668,3464.636050873115,True,2670.3652229688932,0.6025656523378131,0.00022564915358951718,1.3323889334060368e-06,0,0,1e-08
prox,123,London,fold1,19,TLI74,5475,2944,0.5377168949771689,6766.908052497376,True,8941.865722922132,222.6008310671287,0.02489422654787803,5.730815377802401e-09,56,56,1e-08
prox,123,London,fold1,20,TLI75,3719,1946,0.5232589405754235,4948.871068791867,True,5290.621131597222,45.11510581481853,0.008527374138619979,5.883840614728797e-08,0,0,1e-08
ntl,123,TLH2,fold3,0,TLH21,785,187,0.23821656050955414,1787.5864485259553,True,1559.294160475962,0.004148050981096766,2.660210681370478e-06,0.00014322545030154288,0,0,1e-08
ntl,123,TLH2,fold3,1,TLH23,29749,25751,0.8656089280311944,8508.348553037978,True,9640.032596445855,234.38812884524603,0.024314039034646174,1.4673078396754136e-07,0,0,1e-08
ntl,123,TLH2,fold3,2,TLH24,8762,8009,0.9140607167313399,1652.3692077386445,True,1950.968978652084,52.63469955694736,0.02697874755205613,6.735170927640866e-07,0,0,1e-08
ntl,123,TLH2,fold3,3,TLH25,13061,11734,0.8983998162468417,2558.539472001169,True,3099.613648263339,125.46665096707656,0.04047815799152046,3.394673342427268e-07,0,0,1e-08
prox,123,TLH2,fold3,0,TLH21,785,187,0.23821656050955414,1248.9876173008913,True,1585.1696083159763,0.004148050981096766,2.616786846868391e-06,0.00014322545030154288,0,0,1e-08
prox,123,TLH2,fold3,1,TLH23,29749,25751,0.8656089280311944,7902.137197177676,True,10183.57974221749,234.38812884524603,0.023016280598614696,1.4673078396754136e-07,0,0,1e-08
prox,123,TLH2,fold3,2,TLH24,8762,8009,0.9140607167313399,1195.4919724607369,True,2085.5232772141476,52.63469955694736,0.025238126148971616,6.735170927640866e-07,0,0,1e-08
prox,123,TLH2,fold3,3,TLH25,13061,11734,0.8983998162468417,2342.932626657571,True,3250.135787279723,125.46665096707656,0.03860351049273815,3.394673342427268e-07,0,0,1e-08
ntl,123,TLH3,fold4,0,TLH31,580,191,0.3293103448275862,1017.676864655222,True,729.3327294838314,9.966486697211996,0.013665212452847894,6.269814001313989e-09,40,40,1e-08
ntl,123,TLH3,fold4,1,TLH32,2282,1592,0.6976336546888694,2072.5170626322574,True,1103.9595560337866,48.031771280266106,0.04350863309959527,4.267598896490199e-08,0,0,1e-08
ntl,123,TLH3,fold4,2,TLH34,18167,16562,0.9116529971927121,2681.140200628375,True,4115.217801514148,311.2324212083496,0.07562963522704318,2.0011479140435995e-09,1938,1938,1e-08
ntl,123,TLH3,fold4,3,TLH35,14298,13460,0.941390404252343,1731.9617775171996,True,2330.6800482579615,158.85454680336616,0.06815802405915822,5.21436360756411e-09,533,533,1e-08
ntl,123,TLH3,fold4,4,TLH36,12013,11011,0.9165903604428536,1808.2824237327343,True,3302.8395896597244,169.2833672690208,0.051253887048889724,1.226747481375412e-09,1130,1130,1e-08
ntl,123,TLH3,fold4,5,TLH37,4511,3456,0.7661272445134116,2379.2178925467015,True,2554.980764316555,69.11125358853619,0.027049617967289517,1.0594516375306284e-09,518,518,1e-08
prox,123,TLH3,fold4,0,TLH31,580,191,0.3293103448275862,714.2863813417531,True,734.0522503865171,9.966486697211996,0.013577353236045685,6.269814001313989e-09,40,40,1e-08
prox,123,TLH3,fold4,1,TLH32,2282,1592,0.6976336546888694,1324.8682041594936,True,1170.3999790463072,48.031771280266106,0.04103876635353709,4.267598896490199e-08,0,0,1e-08
prox,123,TLH3,fold4,2,TLH34,18167,16562,0.9116529971927121,2756.9300190492568,True,4382.039529610562,311.2324212083496,0.07102455810936267,2.0011479140435995e-09,1938,1938,1e-08
prox,123,TLH3,fold4,3,TLH35,14298,13460,0.941390404252343,1323.5895926672135,True,2519.752565397782,158.85454680336616,0.06304370872950714,5.21436360756411e-09,533,533,1e-08
prox,123,TLH3,fold4,4,TLH36,12013,11011,0.9165903604428536,1903.983006310374,True,3425.359845727997,169.2833672690208,0.049420608313647925,1.226747481375412e-09,1130,1130,1e-08
prox,123,TLH3,fold4,5,TLH37,4511,3456,0.7661272445134116,2162.815202062615,True,2624.7462768592914,69.11125358853619,0.026330641631096267,1.0594516375306284e-09,518,518,1e-08
ntl,123,TLJ1,fold3,0,TLJ11,11150,9574,0.8586547085201793,3445.4360460304083,True,3596.1540528174523,141.33748497898702,0.039302399981517584,2.7146944603373413e-07,0,0,1e-08
ntl,123,TLJ1,fold3,1,TLJ12,2792,2204,0.7893982808022922,1642.4319859895083,True,1329.6020167469305,3.570867711485074,0.0026856665878273365,2.7573648821999086e-06,0,0,1e-08
ntl,123,TLJ1,fold3,2,TLJ13,14020,12813,0.9139087018544936,2127.135449710591,True,2950.367818096977,77.33329656446051,0.026211408655596517,2.3077492983247794e-07,0,0,1e-08
ntl,123,TLJ1,fold3,3,TLJ14,23305,21810,0.9358506758206393,2710.175495975738,True,4367.697880972675,342.9346773894455,0.07851611689613358,2.0132644351633647e-07,0,0,1e-08
prox,123,TLJ1,fold3,0,TLJ11,11150,9574,0.8586547085201793,3430.7390153653323,True,3805.4335141787697,141.33748497898702,0.03714096815839083,2.7146944603373413e-07,0,0,1e-08
prox,123,TLJ1,fold3,1,TLJ12,2792,2204,0.7893982808022922,1254.202362738967,True,1374.640576792779,3.570867711485074,0.002597673727787367,2.7573648821999086e-06,0,0,1e-08
prox,123,TLJ1,fold3,2,TLJ13,14020,12813,0.9139087018544936,2482.272091782263,True,3113.7742562027643,77.33329656446051,0.024835871261511478,2.3077492983247794e-07,0,0,1e-08
prox,123,TLJ1,fold3,3,TLJ14,23305,21810,0.9358506758206393,2969.345866579201,True,4724.088721432363,342.9346773894455,0.07259276817423241,2.0132644351633647e-07,0,0,1e-08
ntl,123,TLF1,fold1,0,TLF11,822,272,0.3309002433090024,1562.6774012566477,True,1415.1596554916744,0.18973577658224522,0.0001340737604029028,1.6841800061229149e-06,0,0,1e-08
ntl,123,TLF1,fold1,1,TLF12,5378,4625,0.8599851245816289,1505.476977928896,True,2620.550727619235,860.2326332167552,0.3282640645534363,1.6075235365065055e-08,0,0,1e-08
ntl,123,TLF1,fold1,2,TLF13,21865,20592,0.9417790990166933,2457.663256417676,True,10387.661242178743,7005.880101600709,0.674442488859145,1.1127281318579207e-08,0,0,1e-08
ntl,123,TLF1,fold1,3,TLF14,793,262,0.33039092055485497,1610.9908994972138,True,1492.3734420348133,0.10968400970528659,7.349635594944334e-05,1.4653420521426597e-06,0,0,1e-08
ntl,123,TLF1,fold1,4,TLF15,15796,14370,0.9097239807546215,3010.1489700559637,True,3926.3996141402927,272.14899126886144,0.06931260646235826,2.4443984614208603e-09,5258,5258,1e-08
ntl,123,TLF1,fold1,5,TLF16,6435,5514,0.8568764568764569,1969.2422909138443,True,1995.6806265104758,169.2503480869811,0.0848083334771465,4.812849230262373e-09,2020,2020,1e-08
prox,123,TLF1,fold1,0,TLF11,822,272,0.3309002433090024,1199.3212696080498,True,1484.3036823637824,0.18973577658224522,0.00012782813843059885,1.6841800061229149e-06,0,0,1e-08
prox,123,TLF1,fold1,1,TLF12,5378,4625,0.8599851245816289,1647.7524668843303,True,2734.8314245646734,860.2326332167552,0.31454685853395364,1.6075235365065055e-08,0,0,1e-08
prox,123,TLF1,fold1,2,TLF13,21865,20592,0.9417790990166933,2531.982083700554,True,10582.506624398857,7005.880101600709,0.6620246365306368,1.1127281318579207e-08,0,0,1e-08
prox,123,TLF1,fold1,3,TLF14,793,262,0.33039092055485497,1321.8533031787144,True,1521.2672758661101,0.10968400970528659,7.210042012034978e-05,1.4653420521426597e-06,0,0,1e-08
prox,123,TLF1,fold1,4,TLF15,15796,14370,0.9097239807546215,3014.572636621953,True,4136.414484231008,272.14899126886144,0.06579345283369398,2.4443984614208603e-09,5258,5258,1e-08
prox,123,TLF1,fold1,5,TLF16,6435,5514,0.8568764568764569,2079.6099624814838,True,2046.769400742865,169.2503480869811,0.08269145905032219,4.812849230262373e-09,2020,2020,1e-08
ntl,123,TLF2,fold2,0,TLF21,767,311,0.40547588005215124,1307.865754677804,True,1158.4378925122683,0.005502485132201341,4.749918116255911e-06,0.00018754364282358438,0,0,1e-08
ntl,123,TLF2,fold2,1,TLF22,25882,23792,0.9192488988486207,4203.76303299813,True,16947.99315406088,11771.708351702042,0.6945783046225412,1.0187559240648625e-08,0,0,1e-08
ntl,123,TLF2,fold2,2,TLF24,14131,13055,0.9238553534781686,2263.5185813511234,True,5444.672048954452,2939.4313747510237,0.5398729892860097,2.681388089342818e-08,0,0,1e-08
ntl,123,TLF2,fold2,3,TLF25,10180,9274,0.9110019646365423,2051.545059804636,True,4905.920559184807,2778.1352975968643,0.5662821613357909,1.4866534669977229e-08,0,0,1e-08
prox,123,TLF2,fold2,0,TLF21,767,311,0.40547588005215124,1067.289376865179,True,1187.8774668887124,0.005502485132201341,4.632199267668108e-06,0.00018754364282358438,0,0,1e-08
prox,123,TLF2,fold2,1,TLF22,25882,23792,0.9192488988486207,3838.100500619802,True,17478.936556875637,11771.708351702042,0.6734796658479455,1.0187559240648625e-08,0,0,1e-08
prox,123,TLF2,fold2,2,TLF24,14131,13055,0.9238553534781686,2033.2142350085896,True,5756.462795049796,2939.4313747510237,0.5106315248452147,2.681388089342818e-08,0,0,1e-08
prox,123,TLF2,fold2,3,TLF25,10180,9274,0.9110019646365423,1668.621558651646,True,5072.008422684459,2778.1352975968643,0.5477386995596671,1.4866534669977229e-08,0,0,1e-08
ntl,123,TLC1,fold3,0,TLC11,5031,3661,0.7276883323394951,3699.21433688072,True,2925.6860845468364,14.040606871816829,0.004799081810580371,4.1678814000079e-07,0,0,1e-08
ntl,123,TLC1,fold3,1,TLC12,5033,3862,0.7673355851380886,3363.987053679849,True,2081.5687838585945,39.16251431998816,0.018813941976682024,5.826765914207499e-07,0,0,1e-08
ntl,123,TLC1,fold3,2,TLC13,3324,2897,0.8715403128760529,950.1740901026101,True,963.0789875491633,3.595516795943431,0.0037333560823430245,3.4440245144651276e-06,0,0,1e-08
ntl,123,TLC1,fold3,3,TLC14,37811,35899,0.9494327047684537,3636.0633786232315,True,8628.87819672932,4355.866952822446,0.5048010707201186,4.0397676315251374e-08,0,0,1e-08
prox,123,TLC1,fold3,0,TLC11,5031,3661,0.7276883323394951,2268.763187164491,True,3135.2062136567,14.040606871816829,0.004478367901497866,4.1678814000079e-07,0,0,1e-08
prox,123,TLC1,fold3,1,TLC12,5033,3862,0.7673355851380886,1847.267504909638,True,2204.646968043273,39.16251431998816,0.017763621517483466,5.826765914207499e-07,0,0,1e-08
prox,123,TLC1,fold3,2,TLC13,3324,2897,0.8715403128760529,749.1105514339837,True,1041.144569176641,3.595516795943431,0.0034534270286660012,3.4440245144651276e-06,0,0,1e-08
prox,123,TLC1,fold3,3,TLC14,37811,35899,0.9494327047684537,2808.193601500507,True,8731.78364281476,4355.866952822446,0.4988519105608872,4.0397676315251374e-08,0,0,1e-08
ntl,123,TLC2,fold1,0,TLC21,45939,45193,0.9837610744683167,1217.6564361984358,True,4001.0705450220894,340.8388567371364,0.0851869150773133,3.5052176439176463e-11,10938,10938,1e-08
ntl,123,TLC2,fold1,1,TLC22,3629,2185,0.6020942408376964,3903.4310723691992,True,3584.0370540119575,133.511935556496,0.03725182902532865,1.0125543070671483e-08,0,0,1e-08
ntl,123,TLC2,fold1,2,TLC23,1239,705,0.5690072639225182,1474.2916739988514,True,1073.9751750232806,3.5120712042237465,0.0032701605082702356,3.234038103983039e-07,0,0,1e-08
prox,123,TLC2,fold1,0,TLC21,45939,45193,0.9837610744683167,1181.8163089601526,True,4160.210200498444,340.8388567371364,0.0819282777337308,3.5052176439176463e-11,10938,10938,1e-08
prox,123,TLC2,fold1,1,TLC22,3629,2185,0.6020942408376964,3343.2568735271293,True,3686.104978941753,133.511935556496,0.0362203291331182,1.0125543070671483e-08,0,0,1e-08
prox,123,TLC2,fold1,2,TLC23,1239,705,0.5690072639225182,1101.6053245669118,True,1111.7221022751605,3.5120712042237465,0.0031591269050387913,3.234038103983039e-07,0,0,1e-08
ntl,123,TLD6,fold2,0,TLD61,4140,3013,0.7277777777777777,2930.64288703565,True,2672.695359358176,3.4649257655355057,0.0012964162763269723,2.1651719634974143e-06,0,0,1e-08
ntl,123,TLD6,fold2,1,TLD62,26500,24237,0.9146037735849056,4286.360260173904,True,17073.414467697014,10523.606450801848,0.6163738642151847,1.402211413648047e-08,0,0,1e-08
ntl,123,TLD6,fold2,2,TLD63,20894,18726,0.8962381544941131,4824.636523870636,True,5988.773360993964,535.3785223028788,0.08939702507192915,6.444778044567556e-09,8595,8595,1e-08
prox,123,TLD6,fold2,0,TLD61,4140,3013,0.7277777777777777,2385.1071005783897,True,2872.9289277127664,3.4649257655355057,0.001206060383921174,2.1651719634974143e-06,0,0,1e-08
prox,123,TLD6,fold2,1,TLD62,26500,24237,0.9146037735849056,4636.571250687087,True,17375.45024137819,10523.606450801848,0.6056594968538286,1.402211413648047e-08,0,0,1e-08
prox,123,TLD6,fold2,2,TLD63,20894,18726,0.8962381544941131,4456.602238445821,True,6358.570979945346,535.3785223028788,0.08419793126339851,6.444778044567556e-09,8595,8595,1e-08
ntl,123,TLG1,fold2,0,TLG11,18409,18130,0.9848443696018252,435.200635497438,True,1382.181362238127,85.40386296737746,0.06178918722293102,2.49284759501478e-10,565,565,1e-08
ntl,123,TLG1,fold2,1,TLG12,14774,13755,0.9310274807093543,1978.9070927117987,True,3534.0705929183273,77.91470610783163,0.022046731682145618,5.6252918767540905e-08,0,0,1e-08
ntl,123,TLG1,fold2,2,TLG13,16863,15613,0.9258732135444464,2578.4973543179863,True,4207.823353733383,320.18507532211873,0.07609280342960101,1.3865557590975186e-08,0,0,1e-08
prox,123,TLG1,fold2,0,TLG11,18409,18130,0.9848443696018252,347.8060831726509,True,1498.0463597352086,85.40386296737746,0.057010160207907896,2.49284759501478e-10,565,565,1e-08
prox,123,TLG1,fold2,1,TLG12,14774,13755,0.9310274807093543,1316.5200765315165,True,3871.0035063362025,77.91470610783163,0.02012777978121124,5.6252918767540905e-08,0,0,1e-08
prox,123,TLG1,fold2,2,TLG13,16863,15613,0.9258732135444464,1876.3974122726427,True,4672.469141410398,320.18507532211873,0.06852588334600963,1.3865557590975186e-08,0,0,1e-08
ntl,123,TLG2,fold1,0,TLG21,2344,1979,0.8442832764505119,863.0938821172887,True,726.5042668972915,17.907293962301132,0.02464857369493296,1.3599195369806694e-07,0,0,1e-08
ntl,123,TLG2,fold1,1,TLG22,25775,25239,0.9792046556741029,879.3938836112908,True,2232.6754192321728,289.94620210639357,0.12986491435737102,2.3306620522411947e-10,3848,3848,1e-08
ntl,123,TLG2,fold1,2,TLG23,772,381,0.49352331606217614,1070.7525887739848,True,1065.6048734244057,0.3930353216242923,0.0003688377666303666,1.049936713570787e-06,0,0,1e-08
ntl,123,TLG2,fold1,3,TLG24,21357,19702,0.9225078428618252,3710.4997904432394,True,11880.656827966723,7398.054875340676,0.6226974638242112,7.626879572342204e-09,499,499,1e-08
prox,123,TLG2,fold1,0,TLG21,2344,1979,0.8442832764505119,701.2924804966053,True,768.8043801665978,17.907293962301132,0.023292393259284856,1.3599195369806694e-07,0,0,1e-08
prox,123,TLG2,fold1,1,TLG22,25775,25239,0.9792046556741029,927.7116188043709,True,2333.4532435844617,289.94620210639357,0.12425627250238008,2.3306620522411947e-10,3848,3848,1e-08
prox,123,TLG2,fold1,2,TLG23,772,381,0.49352331606217614,666.7654019018751,True,1125.5754230988712,0.3930353216242923,0.00034918612609913734,1.049936713570787e-06,0,0,1e-08
prox,123,TLG2,fold1,3,TLG24,21357,19702,0.9225078428618252,2584.4020630024106,True,12052.147342944489,7398.054875340676,0.6138370752388461,7.626879572342204e-09,499,499,1e-08
ntl,123,TLE4,fold2,0,TLE41,9092,7003,0.770237571491421,5459.990249112507,True,4474.174845945105,195.18661503359965,0.043625164807874046,1.9461609213067277e-07,0,0,1e-08
ntl,123,TLE4,fold2,1,TLE42,13690,10014,0.7314828341855368,10541.812396413789,True,8895.060125250897,109.30429614022216,0.0122882020583463,1.0189069143962115e-07,0,0,1e-08
